product_id,name,category,stock_count,stock_status,price,_curated_at,_dataset_type
613.0,bright dynamic chinos,CHINOS,49.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
614.0,camo modern polos,POLOS,44.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
615.0,slim fit casual blazers,BLAZERS,26.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
616.0,slim fit camo cardigans,CARDIGANS,44.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
617.0,,SHORTS,22.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
618.0,vintage wide leg utility pants,UTILITY PANTS,26.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
619.0,oversized bold cardigans,CARDIGANS,35.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
620.0,vintage refined coats,COATS,34.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
621.0,slim fit textured coats,COATS,14.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
622.0,classic textured kimono,KIMONO,17.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
623.0,oversized bold tanks,TANKS,41.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
624.0,structured functional beach wear,BEACH WEAR,41.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
625.0,comfy chic joggers & pants,JOGGERS & PANTS,0.0,Out of Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
626.0,heritage sporty shorts,SHORTS,48.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
627.0,smart slim fit tanks,TANKS,4.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
628.0,slim fit bright sweatshirts,NAN,25.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
629.0,oversized functional t-shirts,T-SHIRTS,36.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
630.0,elegant layered oversize tee,OVERSIZE TEE,3.0,Low Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
631.0,casual wide leg blazers,BLAZERS,39.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
632.0,bold structured denim jackets,DENIM JACKETS,43.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
633.0,luxury elegant track pants,TRACK PANTS,16.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
634.0,dynamic sporty shorts,SHORTS,47.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
635.0,rustic oversized denim jackets,DENIM JACKETS,34.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
636.0,structured soft utility pants,UTILITY PANTS,27.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
637.0,vintage patterned kimono,KIMONO,38.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
638.0,lightweight oversized joggers & pants,JOGGERS & PANTS,17.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
639.0,urban functional beach wear,BEACH WEAR,14.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
640.0,,COATS,35.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
641.0,sporty modern track pants,TRACK PANTS,45.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
642.0,oversized luxury shorts,SHORTS,9.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
643.0,layered modern t-shirts,T-SHIRTS,31.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
644.0,wide leg statement beach wear,BEACH WEAR,37.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
645.0,slim fit neutral t-shirts,T-SHIRTS,44.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
646.0,structured dynamic hoodies & jackets,HOODIES & JACKETS,36.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
647.0,camo comfy polos,POLOS,50.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
648.0,modern textured cardigans,NAN,2.0,Low Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
649.0,,JOGGERS & PANTS,43.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
650.0,slim fit lightweight beach wear,BEACH WEAR,42.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
651.0,relaxed heritage utility pants,UTILITY PANTS,34.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
652.0,soft elegant polos,POLOS,39.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
653.0,oversized tailored t-shirts,T-SHIRTS,32.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
654.0,slim fit sporty beach wear,BEACH WEAR,10.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
655.0,dynamic comfy utility pants,UTILITY PANTS,27.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
656.0,essential oversized oversize tee,OVERSIZE TEE,26.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
657.0,layered heritage utility pants,UTILITY PANTS,42.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
658.0,modern essential coats,COATS,42.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
659.0,soft retro oversize tee,OVERSIZE TEE,43.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
660.0,chic preppy sweatshirts,SWEATSHIRTS,,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
661.0,dynamic rustic track pants,TRACK PANTS,2.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
662.0,soft modern utility pants,UTILITY PANTS,2.0,Low Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
663.0,trendy sporty cardigans,CARDIGANS,36.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
664.0,minimalist patterned sweatshirts,SWEATSHIRTS,12.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
665.0,structured elegant denim jackets,DENIM JACKETS,47.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
666.0,refined comfy oversize tee,OVERSIZE TEE,5.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
667.0,tailored vintage kimono,KIMONO,24.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
668.0,,SWEATSHIRTS,47.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
669.0,minimalist structured joggers & pants,JOGGERS & PANTS,12.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
670.0,retro camo tanks,TANKS,10.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
671.0,wide leg lightweight chinos,CHINOS,26.0,In Stock,7000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
672.0,rustic sporty beach wear,BEACH WEAR,34.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
673.0,vintage lightweight kimono,KIMONO,7.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
674.0,tailored bold oversize tee,OVERSIZE TEE,9.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
675.0,retro luxury hoodies & jackets,HOODIES & JACKETS,,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
676.0,relaxed edgy shorts,SHORTS,9.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
677.0,edgy preppy polos,POLOS,10.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
678.0,textured wide leg cardigans,CARDIGANS,16.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
679.0,slim fit relaxed beach wear,BEACH WEAR,,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
680.0,classic statement track pants,TRACK PANTS,10.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
681.0,tailored slim fit t-shirts,T-SHIRTS,37.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
682.0,essential wide leg utility pants,UTILITY PANTS,49.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
683.0,structured bright cardigans,CARDIGANS,15.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
684.0,preppy smart chinos,CHINOS,35.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
685.0,tailored layered hoodies & jackets,HOODIES & JACKETS,33.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
686.0,rustic refined utility pants,NAN,41.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
687.0,heritage structured sweatshirts,SWEATSHIRTS,7.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
688.0,essential sporty t-shirts,T-SHIRTS,38.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
689.0,lightweight camo sweatshirts,SWEATSHIRTS,30.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
690.0,dynamic refined hoodies & jackets,HOODIES & JACKETS,7.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
691.0,sporty vintage oversize tee,OVERSIZE TEE,19.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
692.0,comfy layered t-shirts,T-SHIRTS,22.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
693.0,urban refined kimono,KIMONO,46.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
694.0,edgy tailored kimono,KIMONO,46.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
695.0,minimalist textured sweatshirts,SWEATSHIRTS,45.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
696.0,retro trendy denim jackets,DENIM JACKETS,19.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
697.0,,TANKS,42.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
698.0,retro patterned blazers,BLAZERS,3.0,Low Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
699.0,minimalist wide leg coats,COATS,42.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
700.0,soft chic joggers & pants,JOGGERS & PANTS,8.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
701.0,structured urban utility pants,UTILITY PANTS,42.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
702.0,dynamic slim fit beach wear,BEACH WEAR,6.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
703.0,relaxed slim fit tanks,TANKS,3.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
704.0,essential wide leg polos,POLOS,45.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
705.0,edgy functional kimono,KIMONO,46.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
706.0,functional bold hoodies & jackets,HOODIES & JACKETS,17.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
707.0,functional textured tanks,TANKS,6.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
708.0,neutral dynamic hoodies & jackets,HOODIES & JACKETS,3.0,Low Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
709.0,essential refined coats,COATS,49.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
710.0,vintage heritage t-shirts,T-SHIRTS,14.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
711.0,rustic camo sweatshirts,SWEATSHIRTS,19.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
712.0,textured structured shorts,SHORTS,37.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
713.0,,OVERSIZE TEE,40.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
714.0,tailored bold tanks,TANKS,33.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
715.0,casual camo t-shirts,T-SHIRTS,21.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
716.0,patterned minimalist beach wear,BEACH WEAR,41.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
717.0,structured structured hoodies & jackets,HOODIES & JACKETS,18.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
718.0,dynamic bold joggers & pants,JOGGERS & PANTS,14.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
719.0,,BLAZERS,23.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
720.0,dynamic camo hoodies & jackets,HOODIES & JACKETS,16.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
721.0,dynamic trendy hoodies & jackets,HOODIES & JACKETS,30.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
722.0,comfy slim fit shorts,SHORTS,38.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
723.0,minimalist refined cardigans,CARDIGANS,20.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
724.0,patterned chic coats,COATS,31.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
725.0,chic comfy tanks,NAN,16.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
726.0,layered tailored coats,COATS,47.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
727.0,lightweight elegant sweatshirts,SWEATSHIRTS,26.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
728.0,oversized statement hoodies & jackets,HOODIES & JACKETS,33.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
729.0,rustic luxury kimono,KIMONO,5.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
730.0,chic textured t-shirts,T-SHIRTS,49.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
731.0,comfy modern kimono,KIMONO,41.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
732.0,lightweight vintage denim jackets,DENIM JACKETS,8.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
733.0,structured structured coats,COATS,11.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
734.0,smart minimalist cardigans,CARDIGANS,7.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
735.0,dynamic statement hoodies & jackets,HOODIES & JACKETS,15.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
736.0,essential casual hoodies & jackets,HOODIES & JACKETS,36.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
737.0,oversized layered kimono,KIMONO,49.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
738.0,luxury classic hoodies & jackets,HOODIES & JACKETS,20.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
739.0,preppy comfy shorts,SHORTS,16.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
740.0,essential trendy joggers & pants,JOGGERS & PANTS,35.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
741.0,camo chic kimono,KIMONO,27.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
742.0,soft trendy shorts,SHORTS,35.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
743.0,bold edgy track pants,TRACK PANTS,33.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
744.0,rustic trendy t-shirts,T-SHIRTS,28.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
745.0,casual structured polos,POLOS,45.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
746.0,chic modern sweatshirts,SWEATSHIRTS,15.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
747.0,,POLOS,8.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
748.0,luxury luxury joggers & pants,JOGGERS & PANTS,21.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
749.0,layered luxury tanks,TANKS,38.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
750.0,refined sporty polos,POLOS,43.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
751.0,preppy relaxed cardigans,CARDIGANS,19.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
752.0,lightweight slim fit oversize tee,OVERSIZE TEE,49.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
753.0,bright dynamic joggers & pants,JOGGERS & PANTS,22.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
754.0,,JOGGERS & PANTS,44.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
755.0,oversized classic hoodies & jackets,HOODIES & JACKETS,24.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
756.0,,CHINOS,11.0,In Stock,7000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
757.0,preppy dynamic shorts,SHORTS,7.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
758.0,soft elegant oversize tee,OVERSIZE TEE,18.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
759.0,dynamic oversized denim jackets,DENIM JACKETS,50.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
760.0,comfy luxury tanks,TANKS,12.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
761.0,slim fit statement polos,POLOS,38.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
762.0,rustic retro coats,COATS,45.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
763.0,edgy preppy joggers & pants,JOGGERS & PANTS,44.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
764.0,,CARDIGANS,33.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
765.0,heritage camo shorts,SHORTS,5.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
766.0,statement layered tanks,TANKS,21.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
767.0,tailored structured blazers,BLAZERS,44.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
768.0,dynamic dynamic kimono,KIMONO,26.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
769.0,soft neutral t-shirts,T-SHIRTS,15.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
770.0,,HOODIES & JACKETS,13.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
771.0,trendy patterned tanks,TANKS,35.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
772.0,chic functional blazers,BLAZERS,39.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
773.0,sporty chic chinos,CHINOS,21.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
774.0,minimalist patterned chinos,CHINOS,44.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
775.0,neutral refined beach wear,BEACH WEAR,45.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
776.0,bright soft sweatshirts,SWEATSHIRTS,,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
777.0,sporty oversized track pants,TRACK PANTS,34.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
778.0,classic structured sweatshirts,SWEATSHIRTS,5.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
779.0,oversized textured hoodies & jackets,HOODIES & JACKETS,17.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
780.0,heritage soft hoodies & jackets,HOODIES & JACKETS,8.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
781.0,rustic functional polos,POLOS,29.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
782.0,soft classic blazers,BLAZERS,17.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
783.0,bold rustic joggers & pants,JOGGERS & PANTS,24.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
784.0,comfy retro joggers & pants,JOGGERS & PANTS,18.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
785.0,,BLAZERS,32.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
786.0,minimalist tailored beach wear,BEACH WEAR,4.0,Low Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
787.0,retro refined beach wear,BEACH WEAR,19.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
788.0,bright slim fit joggers & pants,JOGGERS & PANTS,48.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
789.0,bright classic joggers & pants,JOGGERS & PANTS,1.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
790.0,smart edgy tanks,TANKS,43.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
791.0,tailored relaxed sweatshirts,SWEATSHIRTS,23.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
792.0,preppy vintage tanks,TANKS,43.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
