product_id,name,category,color,fabric,price,price_category,stock_status,semantic_tags,_enriched_at,_curated_at,_dataset_type
573.0,oversized luxury cardigans,CARDIGANS,Unknown,Corduroy,,Premium,In Stock,"cardigans, unknown, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
574.0,camo functional blazers,BLAZERS,Unknown,Denim,12500.0,Premium,In Stock,"blazers, unknown, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
575.0,smart sporty coats,COATS,Coral,Silk,14500.0,Premium,In Stock,"coats, coral, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
576.0,retro patterned track pants,TRACK PANTS,Tan,Unknown,4500.0,Mid-Range,In Stock,"track pants, tan, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
577.0,classic neutral shorts,SHORTS,Crimson,Jacquard,4000.0,Mid-Range,In Stock,"shorts, crimson, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
578.0,functional soft utility pants,UTILITY PANTS,Navy,Rayon,12000.0,Premium,In Stock,"utility pants, navy, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
579.0,casual dynamic tanks,TANKS,Camouflage,Denim,2500.0,Mid-Range,In Stock,"tanks, camouflage, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
580.0,vintage preppy shorts,SHORTS,Polka Dot,Cotton,4500.0,Mid-Range,In Stock,"shorts, polka dot, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
581.0,preppy edgy blazers,BLAZERS,Red,Corduroy,8500.0,Premium,In Stock,"blazers, red, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
582.0,soft trendy beach wear,NAN,Pastel Pink,Jacquard,6000.0,Premium,In Stock,"nan, pastel pink, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
583.0,heritage neutral sweatshirts,SWEATSHIRTS,Teal,Rayon,5500.0,Premium,Low Stock,"sweatshirts, teal, rayon, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
584.0,elegant elegant denim jackets,DENIM JACKETS,Teal,Linen,10500.0,Premium,In Stock,"denim jackets, teal, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
585.0,essential relaxed hoodies & jackets,HOODIES & JACKETS,Nude,Bamboo,12000.0,Premium,In Stock,"hoodies & jackets, nude, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
586.0,trendy textured blazers,BLAZERS,Multi-Color,Denim,12500.0,Premium,In Stock,"blazers, multi-color, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
587.0,functional edgy joggers & pants,JOGGERS & PANTS,Off-White,Silk,3500.0,Mid-Range,In Stock,"joggers & pants, off-white, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
588.0,edgy elegant utility pants,UTILITY PANTS,Coral,Jacquard,15000.0,Premium,In Stock,"utility pants, coral, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,bold essential beach wear,NAN,Brown,Fleece,4500.0,Mid-Range,In Stock,"nan, brown, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
590.0,soft sporty track pants,TRACK PANTS,Blue,Unknown,4000.0,Mid-Range,Low Stock,"track pants, blue, unknown, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
591.0,rustic tailored polos,POLOS,Off-White,Silk,2500.0,Mid-Range,In Stock,"polos, off-white, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
592.0,patterned retro cardigans,CARDIGANS,Polka Dot,Wool,14000.0,Premium,In Stock,"cardigans, polka dot, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
593.0,trendy urban polos,POLOS,Coral,Cotton,2500.0,Mid-Range,In Stock,"polos, coral, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
594.0,neutral rustic track pants,TRACK PANTS,Mustard,Leather,2500.0,Mid-Range,In Stock,"track pants, mustard, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
595.0,retro smart cardigans,CARDIGANS,Black,Corduroy,8000.0,Premium,In Stock,"cardigans, black, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
596.0,sporty slim fit beach wear,BEACH WEAR,Camouflage,Fleece,4000.0,Mid-Range,In Stock,"beach wear, camouflage, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
597.0,urban classic shorts,SHORTS,Mint,Wool,2500.0,Mid-Range,In Stock,"shorts, mint, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
598.0,sporty camo chinos,NAN,Navy,Denim,6500.0,Premium,Low Stock,"nan, navy, denim, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
599.0,,NAN,Coral,Cotton,3500.0,Mid-Range,In Stock,"nan, coral, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
600.0,trendy trendy utility pants,UTILITY PANTS,Teal,Modal,12000.0,Premium,Low Stock,"utility pants, teal, modal, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
601.0,bold essential beach wear,BEACH WEAR,Brown,Modal,5500.0,Premium,In Stock,"beach wear, brown, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
602.0,trendy patterned chinos,CHINOS,Pastel Green,Velvet,7000.0,Premium,In Stock,"chinos, pastel green, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
603.0,heritage modern t-shirts,T-SHIRTS,Navy,Bamboo,5000.0,Premium,In Stock,"t-shirts, navy, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
604.0,modern retro track pants,TRACK PANTS,Brown,Silk,3500.0,Mid-Range,In Stock,"track pants, brown, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
605.0,,HOODIES & JACKETS,Grey,Polyester,12500.0,Premium,In Stock,"hoodies & jackets, grey, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
606.0,relaxed camo shorts,SHORTS,Mint,Leather,3000.0,Mid-Range,In Stock,"shorts, mint, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
607.0,trendy rustic polos,POLOS,Grey,Corduroy,4000.0,Mid-Range,In Stock,"polos, grey, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
608.0,retro urban kimono,KIMONO,Pastel Green,Corduroy,9500.0,Premium,In Stock,"kimono, pastel green, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
609.0,urban neutral cardigans,CARDIGANS,Navy,Jacquard,10500.0,Premium,In Stock,"cardigans, navy, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
610.0,statement textured t-shirts,T-SHIRTS,Blue,Silk,4000.0,Mid-Range,In Stock,"t-shirts, blue, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
611.0,rustic statement tanks,TANKS,White,Jacquard,3500.0,Mid-Range,In Stock,"tanks, white, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
612.0,luxury layered chinos,CHINOS,Olive,Tencel,4500.0,Mid-Range,In Stock,"chinos, olive, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
613.0,bright dynamic chinos,CHINOS,Navy,Rayon,5000.0,Premium,In Stock,"chinos, navy, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
614.0,camo modern polos,POLOS,Yellow,Velvet,3000.0,Mid-Range,In Stock,"polos, yellow, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
615.0,slim fit casual blazers,BLAZERS,Teal,Cotton,15000.0,Premium,In Stock,"blazers, teal, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
616.0,slim fit camo cardigans,CARDIGANS,Blush,Tencel,14500.0,Premium,In Stock,"cardigans, blush, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
617.0,,SHORTS,Plaid,Velvet,2500.0,Mid-Range,In Stock,"shorts, plaid, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
618.0,vintage wide leg utility pants,UTILITY PANTS,Black,Denim,9000.0,Premium,In Stock,"utility pants, black, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
619.0,oversized bold cardigans,CARDIGANS,Beige,Modal,14000.0,Premium,In Stock,"cardigans, beige, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
620.0,vintage refined coats,COATS,Checked,Corduroy,15000.0,Premium,In Stock,"coats, checked, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
621.0,slim fit textured coats,COATS,Mustard,Linen,13000.0,Premium,In Stock,"coats, mustard, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
622.0,classic textured kimono,KIMONO,Blue,Leather,8000.0,Premium,In Stock,"kimono, blue, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
623.0,oversized bold tanks,TANKS,Black,Velvet,3000.0,Mid-Range,In Stock,"tanks, black, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
624.0,structured functional beach wear,BEACH WEAR,Olive,Fleece,4000.0,Mid-Range,In Stock,"beach wear, olive, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
625.0,comfy chic joggers & pants,JOGGERS & PANTS,Mint,Wool,5000.0,Premium,Out of Stock,"joggers & pants, mint, wool, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
626.0,heritage sporty shorts,SHORTS,Pastel Blue,Bamboo,4500.0,Mid-Range,In Stock,"shorts, pastel blue, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
627.0,smart slim fit tanks,TANKS,Tie-Dye,Velvet,3500.0,Mid-Range,Low Stock,"tanks, tie-dye, velvet, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
628.0,slim fit bright sweatshirts,NAN,Olive,Rayon,3500.0,Mid-Range,In Stock,"nan, olive, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
629.0,oversized functional t-shirts,T-SHIRTS,Tan,Denim,2500.0,Mid-Range,In Stock,"t-shirts, tan, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
630.0,elegant layered oversize tee,OVERSIZE TEE,Coral,Polyester,3000.0,Mid-Range,Low Stock,"oversize tee, coral, polyester, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
631.0,casual wide leg blazers,BLAZERS,Orange,Denim,14500.0,Premium,In Stock,"blazers, orange, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
632.0,bold structured denim jackets,DENIM JACKETS,Crimson,Polyester,14500.0,Premium,In Stock,"denim jackets, crimson, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
633.0,luxury elegant track pants,TRACK PANTS,Navy,Polyester,5000.0,Premium,In Stock,"track pants, navy, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
634.0,dynamic sporty shorts,SHORTS,Mustard,Wool,,Premium,In Stock,"shorts, mustard, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
635.0,rustic oversized denim jackets,DENIM JACKETS,Tie-Dye,Rayon,8000.0,Premium,In Stock,"denim jackets, tie-dye, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
636.0,structured soft utility pants,UTILITY PANTS,Mustard,Cotton,,Premium,In Stock,"utility pants, mustard, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
637.0,vintage patterned kimono,KIMONO,Blush,Jacquard,13000.0,Premium,In Stock,"kimono, blush, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
638.0,lightweight oversized joggers & pants,JOGGERS & PANTS,Maroon,Linen,3000.0,Mid-Range,In Stock,"joggers & pants, maroon, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
639.0,urban functional beach wear,BEACH WEAR,Teal,Denim,5000.0,Premium,In Stock,"beach wear, teal, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
640.0,,COATS,Tie-Dye,Bamboo,12000.0,Premium,In Stock,"coats, tie-dye, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
641.0,sporty modern track pants,TRACK PANTS,White,Jacquard,3000.0,Mid-Range,In Stock,"track pants, white, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
642.0,oversized luxury shorts,SHORTS,Multi-Color,Velvet,2500.0,Mid-Range,In Stock,"shorts, multi-color, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
643.0,layered modern t-shirts,T-SHIRTS,Yellow,Rayon,4500.0,Mid-Range,In Stock,"t-shirts, yellow, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
644.0,wide leg statement beach wear,BEACH WEAR,Grey,Wool,3000.0,Mid-Range,In Stock,"beach wear, grey, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
645.0,slim fit neutral t-shirts,T-SHIRTS,Crimson,Velvet,5000.0,Premium,In Stock,"t-shirts, crimson, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
646.0,structured dynamic hoodies & jackets,HOODIES & JACKETS,Peach,Jacquard,12500.0,Premium,In Stock,"hoodies & jackets, peach, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
647.0,camo comfy polos,POLOS,Grey,Linen,3000.0,Mid-Range,In Stock,"polos, grey, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
648.0,modern textured cardigans,NAN,Pink,Denim,13000.0,Premium,Low Stock,"nan, pink, denim, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
649.0,,JOGGERS & PANTS,Pastel Blue,Modal,3000.0,Mid-Range,In Stock,"joggers & pants, pastel blue, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
650.0,slim fit lightweight beach wear,BEACH WEAR,Grey,Wool,3000.0,Mid-Range,In Stock,"beach wear, grey, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
651.0,relaxed heritage utility pants,UTILITY PANTS,Pastel Pink,Unknown,14500.0,Premium,In Stock,"utility pants, pastel pink, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
652.0,soft elegant polos,POLOS,Brown,Rayon,4500.0,Mid-Range,In Stock,"polos, brown, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
653.0,oversized tailored t-shirts,T-SHIRTS,Tan,Rayon,2500.0,Mid-Range,In Stock,"t-shirts, tan, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
654.0,slim fit sporty beach wear,BEACH WEAR,Pastel Green,Linen,4500.0,Mid-Range,In Stock,"beach wear, pastel green, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
655.0,dynamic comfy utility pants,UTILITY PANTS,Camouflage,Corduroy,12500.0,Premium,In Stock,"utility pants, camouflage, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
656.0,essential oversized oversize tee,OVERSIZE TEE,Yellow,Wool,4500.0,Mid-Range,In Stock,"oversize tee, yellow, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
657.0,layered heritage utility pants,UTILITY PANTS,Unknown,Modal,12000.0,Premium,In Stock,"utility pants, unknown, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
658.0,modern essential coats,COATS,Teal,Tencel,13500.0,Premium,In Stock,"coats, teal, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
659.0,soft retro oversize tee,OVERSIZE TEE,Pastel Pink,Jacquard,5000.0,Premium,In Stock,"oversize tee, pastel pink, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
660.0,chic preppy sweatshirts,SWEATSHIRTS,Off-White,Polyester,3500.0,Mid-Range,In Stock,"sweatshirts, off-white, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
661.0,dynamic rustic track pants,TRACK PANTS,Green,Wool,4000.0,Mid-Range,Low Stock,"track pants, green, wool, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
662.0,soft modern utility pants,UTILITY PANTS,Charcoal,Corduroy,14000.0,Premium,Low Stock,"utility pants, charcoal, corduroy, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
663.0,trendy sporty cardigans,CARDIGANS,Striped,Wool,11500.0,Premium,In Stock,"cardigans, striped, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
664.0,minimalist patterned sweatshirts,SWEATSHIRTS,Beige,Corduroy,4000.0,Mid-Range,In Stock,"sweatshirts, beige, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
665.0,structured elegant denim jackets,DENIM JACKETS,Pastel Pink,Leather,11000.0,Premium,In Stock,"denim jackets, pastel pink, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
666.0,refined comfy oversize tee,OVERSIZE TEE,Tan,Unknown,3000.0,Mid-Range,In Stock,"oversize tee, tan, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
667.0,tailored vintage kimono,KIMONO,Coral,Denim,10500.0,Premium,In Stock,"kimono, coral, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
