anchor,positive,negative
"classic classic hoodies & jackets hoodies & jackets tie-dye modal comfy, hot weather, y2k, fair skin, stripes, casual","retro edgy hoodies & jackets hoodies & jackets tan bamboo minimalist, medium skin, checked, summer, monochrome","sporty casual tanks tanks crimson velvet spring, autumn, monochrome, luxury, slim fit"
"heritage minimalist sweatshirts sweatshirts maroon tencel skinny friendly, floral, travel friendly, vintage, monochrome, casual, urban","patterned neutral utility pants utility pants maroon wool rainy weather, winter, party wear, sporty, athleisure","patterned chic oversize tee oversize tee plaid corduroy edgy, hot weather, monochrome, sporty, luxury"
"layered casual track pants track pants pastel blue jacquard stripes, y2k, medium skin, edgy, winter","functional minimalist chinos chinos pastel blue polyester neutral skin, tall friendly, polka dot, y2k, rainy weather, hipster, dark skin, luxury","minimalist tailored beach wear beach wear pastel pink cotton neutral skin, eco-friendly, oversized, stripes, petite friendly, autumn, beach wear"
charcoal oversize tee corduroy,"wide leg comfy oversize tee oversize tee olive tencel neutral skin, curvy friendly, formal, autumn, office wear","patterned essential tanks tanks mint wool urban, slim fit, rainy weather, winter, streetwear, hipster"
polka dot joggers & pants wool,"lightweight heritage joggers & pants joggers & pants orange fleece office wear, petite friendly, hot weather, minimalist, party wear, polka dot, summer","minimalist structured track pants track pants yellow silk rainy weather, vintage, monochrome, cottagecore, dark skin"
"urban statement denim jackets denim jackets striped denim rainy weather, edgy, dark skin, neutral skin, y2k","casual tailored denim jackets denim jackets red polyester fair skin, summer, eco-friendly, polka dot, stripes, skinny friendly, formal","smart retro coats coats tie-dye leather monochrome, neutral skin, cottagecore, casual, polka dot, athleisure"
"dynamic chic tanks tanks mustard rayon y2k, oversized, polka dot, checked, spring","lightweight classic tanks tanks checked silk beach wear, luxury, comfy, y2k, cold weather","elegant elegant denim jackets denim jackets teal linen dark skin, athleisure, minimalist, vintage, formal, monochrome, streetwear"
"sporty slim fit beach wear beach wear camouflage fleece summer, edgy, preppy, stripes, travel friendly","dynamic comfy utility pants utility pants camouflage corduroy oversized, preppy, autumn, party wear, athleisure, vintage, minimalist, old money","camo layered tanks tanks olive wool minimalist, winter, skinny friendly, urban, checked, athleisure"
pastel green chinos wool,"bright oversized chinos chinos maroon denim office wear, vintage, skinny friendly, slim fit, layering, formal","smart retro hoodies & jackets hoodies & jackets teal modal stripes, luxury, formal, cold weather, monochrome"
"textured dynamic track pants track pants off-white linen floral, checked, luxury, patterned, rainy weather, old money, business casual, urban","sporty structured track pants track pants off-white denim monochrome, business casual, cold weather, spring, formal","vintage vintage denim jackets denim jackets pastel blue fleece comfy, patterned, stripes, rainy weather, medium skin, summer"
"classic tailored utility pants utility pants pastel blue linen polka dot, formal, minimalist, petite friendly, cottagecore","luxury retro oversize tee oversize tee pastel blue corduroy petite friendly, dark skin, travel friendly, curvy friendly, skinny friendly","edgy essential oversize tee oversize tee mustard velvet casual, patterned, summer, urban, edgy, neutral skin, party wear"
white t-shirts tencel,"chic luxury t-shirts t-shirts yellow wool streetwear, sporty, neutral skin, minimalist, travel friendly, hot weather, party wear, monochrome","modern slim fit kimono kimono maroon linen winter, old money, y2k, stripes, cottagecore, vintage, casual, edgy"
"smart bright blazers blazers nude velvet old money, streetwear, floral, curvy friendly, vintage","heritage functional blazers blazers coral wool eco-friendly, urban, edgy, dark skin, luxury, athleisure, stripes","soft edgy denim jackets denim jackets brown tencel formal, office wear, patterned, urban, cottagecore, comfy, neutral skin"
"minimalist modern hoodies & jackets hoodies & jackets multi-color wool slim fit, autumn, hot weather, medium skin, polka dot, edgy","essential urban sweatshirts sweatshirts multi-color corduroy formal, urban, cottagecore, festival, medium skin, patterned, petite friendly, skinny friendly","slim fit smart blazers blazers camouflage corduroy fair skin, travel friendly, cottagecore, business casual, old money, casual"
"bold essential beach wear beach wear brown modal oversized, hipster, tall friendly, medium skin, sporty, dark skin, slim fit, autumn","structured functional beach wear beach wear olive fleece luxury, winter, rainy weather, eco-friendly, casual","soft rustic polos polos red linen tall friendly, medium skin, neutral skin, cottagecore, eco-friendly, formal"
"lightweight elegant sweatshirts sweatshirts pink jacquard rainy weather, neutral skin, slim fit, vintage, beach wear, monochrome","luxury luxury joggers & pants joggers & pants pink linen luxury, patterned, summer, hot weather, checked","structured bright cardigans cardigans blue bamboo monochrome, fair skin, checked, comfy, layering, minimalist, neutral skin"
"preppy refined cardigans cardigans green corduroy patterned, preppy, streetwear, eco-friendly, medium skin, monochrome","chic urban cardigans cardigans chocolate tencel preppy, casual, skinny friendly, oversized, stripes, polka dot","retro statement coats coats beige velvet skinny friendly, medium skin, cold weather, comfy, monochrome, floral"
"preppy chic tanks tanks crimson corduroy oversized, comfy, luxury, checked, winter, edgy","vintage bold tanks tanks maroon polyester streetwear, vintage, floral, slim fit, luxury, dark skin","rustic patterned kimono kimono pastel pink rayon polka dot, neutral skin, comfy, summer, vintage, athleisure, skinny friendly"
"bold vintage track pants track pants tan cotton luxury, medium skin, patterned, summer, neutral skin, hot weather, slim fit, hipster","trendy smart polos polos tan tencel travel friendly, luxury, cottagecore, eco-friendly, minimalist, tall friendly","elegant layered oversize tee oversize tee coral polyester fair skin, comfy, office wear, dark skin, edgy"
"layered chic utility pants utility pants mustard corduroy urban, preppy, tall friendly, summer, edgy, rainy weather, checked, cold weather","dynamic luxury tanks tanks mustard bamboo casual, floral, medium skin, minimalist, hot weather, polka dot, sporty, stripes","neutral elegant shorts shorts chocolate polyester party wear, stripes, fair skin, cottagecore, autumn, comfy, slim fit, floral"
"bright neutral t-shirts t-shirts beige cotton hipster, slim fit, floral, petite friendly, summer, curvy friendly, autumn, patterned","heritage sporty t-shirts t-shirts checked modal edgy, casual, luxury, beach wear, medium skin, preppy","sporty oversized polos polos pink silk hipster, cottagecore, athleisure, y2k, spring, travel friendly, beach wear"
pastel green t-shirts velvet,"chic luxury t-shirts t-shirts yellow wool streetwear, sporty, neutral skin, minimalist, travel friendly, hot weather, party wear, monochrome","patterned textured beach wear beach wear chocolate velvet sporty, comfy, polka dot, business casual, luxury, edgy, travel friendly, floral"
"oversized luxury shorts shorts multi-color velvet athleisure, preppy, minimalist, vintage, hot weather","minimalist wide leg coats coats multi-color wool tall friendly, urban, luxury, athleisure, sporty, beach wear","dynamic luxury tanks tanks mustard bamboo casual, floral, medium skin, minimalist, hot weather, polka dot, sporty, stripes"
"essential heritage t-shirts t-shirts tie-dye cotton rainy weather, curvy friendly, comfy, autumn, sporty, skinny friendly, vintage, eco-friendly","bold classic chinos chinos tie-dye rayon slim fit, old money, spring, rainy weather, fair skin, summer, sporty, urban","structured modern denim jackets denim jackets camouflage leather hot weather, curvy friendly, layering, casual, dark skin"
"vintage structured utility pants utility pants green corduroy fair skin, streetwear, athleisure, old money, medium skin, cold weather, vintage","preppy refined cardigans cardigans green corduroy patterned, preppy, streetwear, eco-friendly, medium skin, monochrome","slim fit bright sweatshirts sweatshirts olive rayon dark skin, urban, stripes, tall friendly, floral, office wear, eco-friendly, preppy"
"sporty vintage oversize tee oversize tee green modal winter, athleisure, fair skin, old money, skinny friendly, cold weather, floral","classic elegant oversize tee oversize tee chocolate jacquard festival, beach wear, medium skin, curvy friendly, layering, streetwear, sporty, petite friendly","textured bold tanks tanks orange fleece petite friendly, patterned, dark skin, festival, beach wear, rainy weather, slim fit, cottagecore"
pastel blue joggers & pants denim,"lightweight heritage joggers & pants joggers & pants orange fleece office wear, petite friendly, hot weather, minimalist, party wear, polka dot, summer","statement retro sweatshirts sweatshirts mustard modal sporty, cottagecore, spring, tall friendly, cold weather, neutral skin, travel friendly, fair skin"
"tailored heritage utility pants utility pants mint tencel patterned, casual, sporty, skinny friendly, polka dot, curvy friendly, stripes, spring","soft essential shorts shorts mint velvet monochrome, spring, summer, patterned, rainy weather","trendy textured blazers blazers multi-color denim summer, business casual, hot weather, y2k, layering, streetwear"
"smart relaxed kimono kimono tie-dye modal comfy, vintage, layering, athleisure, cold weather","trendy slim fit kimono kimono mustard velvet rainy weather, skinny friendly, streetwear, polka dot, floral, casual, edgy, oversized","structured dynamic hoodies & jackets hoodies & jackets peach jacquard summer, polka dot, minimalist, edgy, casual, eco-friendly, patterned"
