preference_id,user_id,preferred_categories,preferred_colors,preferred_fabrics,preferred_brands,preferred_styles,skin_tone,body_type,price_sensitivity,updated_ts,_ingestion_ts,_source_file,_ingestion_date
464.0,464.0,"TRACK PANTS, BEACH WEAR, UTILITY PANTS","Black, Pastel Pink, Peach","Velvet, Silk",Brand_17,"Office Wear, Luxury, Casual",Fair Skin,Skinny Friendly,Medium,2025-11-19 14:56:19.331756,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
465.0,,"OVERSIZE TEE, SWEATSHIRTS, BLAZERS","Off-white, Mustard, Nude","Denim, Tencel",Brand_16,"Formal, Preppy, Athleisure",Medium Skin,Skinny Friendly,High,2025-11-19 14:56:19.331876,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
,466.0,"SHORTS, CARDIGANS, CHINOS","Sky Blue, Pastel Green, Orange","Bamboo, Silk",Brand_8,"Minimalist, Beach Wear, Y2K",Neutral Skin,Tall Friendly,Medium,2025-11-19 14:56:19.331994,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
467.0,467.0,"BEACH WEAR, KIMONO, OVERSIZE TEE","Blue, Green, Pastel Green","Velvet, Wool",Brand_16,"Office Wear, Luxury, Formal",Dark Skin,Petite Friendly,High,2025-11-19 14:56:19.332112,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
468.0,,"T-SHIRTS, SHORTS, UTILITY PANTS","Sky Blue, Polka Dot, Striped","Fleece, Cotton",Brand_17,"Party Wear, Casual, Cottagecore",Neutral Skin,Skinny Friendly,Low,2025-11-19 14:56:19.332251,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
469.0,469.0,"OVERSIZE TEE, HOODIES & JACKETS, T-SHIRTS","Tan, Brown, Nude","Linen, Leather",Brand_17,"Minimalist, Beach Wear, Party Wear",Medium Skin,Petite Friendly,Low,2025-11-19 14:56:19.332473,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
470.0,470.0,"T-SHIRTS, POLOS, SHORTS","White, Mint, Grey","Silk, Denim",Brand_9,"Casual, Preppy, Eco-friendly",Dark Skin,Petite Friendly,Low,2025-11-19 14:56:19.332594,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
471.0,471.0,"KIMONO, HOODIES & JACKETS, TRACK PANTS","Black, Charcoal, Pastel Pink","Bamboo, Fleece",Brand_6,"Casual, Streetwear, Luxury",Fair Skin,Tall Friendly,Medium,2025-11-19 14:56:19.332728,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
472.0,472.0,"OVERSIZE TEE, COATS, CHINOS","Navy, Beige, Mustard","Fleece, Leather",Brand_9,"Party Wear, Luxury, Office Wear",Dark Skin,Skinny Friendly,High,2025-11-19 14:56:19.332848,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
473.0,473.0,"KIMONO, SWEATSHIRTS, POLOS","Pastel Blue, Charcoal, Tan","Denim, Cotton",Brand_5,"Casual, Athleisure, Preppy",Fair Skin,Curvy Friendly,Low,2025-11-19 14:56:19.332967,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
474.0,474.0,"OVERSIZE TEE, BLAZERS, TRACK PANTS","Blush, Plaid, Tan","Jacquard, Polyester",Brand_3,"Casual, Streetwear, Cottagecore",Neutral Skin,Curvy Friendly,Low,2025-11-19 14:56:19.333085,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
475.0,475.0,"SHORTS, HOODIES & JACKETS, TANKS","Checked, Beige, Polka Dot","Denim, Fleece",Brand_5,"Y2K, Athleisure, Vintage",Fair Skin,Curvy Friendly,High,2025-11-19 14:56:19.333219,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
476.0,,"JOGGERS & PANTS, BEACH WEAR, SWEATSHIRTS","Charcoal, Mustard, Green","Denim, Tencel",,"Luxury, Beach Wear, Party Wear",Dark Skin,Petite Friendly,Medium,2025-11-19 14:56:19.333353,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
477.0,477.0,"T-SHIRTS, COATS, CARDIGANS","Chocolate, Pastel Pink, Navy","Cotton, Velvet",Brand_16,"Office Wear, Eco-friendly, Hipster",Dark Skin,Curvy Friendly,Medium,2025-11-19 14:56:19.333477,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
,478.0,"BLAZERS, BEACH WEAR, COATS","Pastel Pink, Beige, Blush","Leather, Rayon",Brand_2,"Eco-friendly, Cottagecore, Minimalist",Dark Skin,Tall Friendly,High,2025-11-19 14:56:19.333595,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
479.0,479.0,"CHINOS, SHORTS, DENIM JACKETS","Pastel Green, Grey, Coral","Silk, Tencel",Brand_14,"Preppy, Athleisure, Office Wear",Fair Skin,Tall Friendly,Medium,2025-11-19 14:56:19.333723,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
480.0,480.0,"KIMONO, SWEATSHIRTS, CHINOS","Black, Maroon, Blush","Rayon, Denim",Brand_15,"Preppy, Cottagecore, Casual",Neutral Skin,Curvy Friendly,High,,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
481.0,481.0,"BEACH WEAR, T-SHIRTS, TRACK PANTS","Crimson, Plaid, Grey","Denim, Cotton",Brand_17,"Party Wear, Eco-friendly, Streetwear",Medium Skin,Curvy Friendly,High,2025-11-19 14:56:19.333962,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
482.0,482.0,"SWEATSHIRTS, CARDIGANS, KIMONO","Nude, Pink, Mustard","Fleece, Linen",Brand_19,"Beach Wear, Preppy, Cottagecore",Fair Skin,Petite Friendly,Medium,2025-11-19 14:56:19.334082,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
483.0,483.0,"SHORTS, TANKS, SWEATSHIRTS","Mint, Orange, Pastel Pink","Jacquard, Rayon",Brand_16,"Casual, Luxury, Minimalist",Neutral Skin,Skinny Friendly,Low,2025-11-19 14:56:19.334216,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
484.0,484.0,,"Mustard, Red, Chocolate","Bamboo, Velvet",Brand_18,"Streetwear, Eco-friendly, Casual",Neutral Skin,Petite Friendly,Low,2025-11-19 14:56:19.334335,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
485.0,485.0,"CHINOS, T-SHIRTS, BEACH WEAR","Polka Dot, Camouflage, Pastel Green","Rayon, Silk",Brand_15,"Beach Wear, Minimalist, Party Wear",Medium Skin,Petite Friendly,Low,2025-11-19 14:56:19.334452,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
486.0,,"COATS, CHINOS, POLOS","Coral, Teal, Plaid","Fleece, Bamboo",Brand_18,"Vintage, Preppy, Office Wear",Fair Skin,Petite Friendly,Medium,2025-11-19 14:56:19.334570,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
487.0,487.0,"T-SHIRTS, SWEATSHIRTS, CARDIGANS","Pastel Blue, Charcoal, Maroon","Silk, Leather",Brand_2,"Hipster, Formal, Office Wear",Neutral Skin,Tall Friendly,High,2025-11-19 14:56:19.334697,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
488.0,488.0,"BLAZERS, UTILITY PANTS, CHINOS","Plaid, Pastel Pink, Olive","Linen, Corduroy",Brand_2,"Minimalist, Preppy, Y2K",Medium Skin,Curvy Friendly,Medium,2025-11-19 14:56:19.334817,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
489.0,489.0,"CARDIGANS, JOGGERS & PANTS, OVERSIZE TEE","Blue, Beige, Tan","Modal, Silk",Brand_15,"Y2K, Casual, Formal",Fair Skin,Tall Friendly,High,2025-11-19 14:56:19.334942,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
490.0,490.0,"T-SHIRTS, BEACH WEAR, SWEATSHIRTS","Off-white, Beige, Maroon","Rayon, Velvet",Brand_7,"Minimalist, Athleisure, Beach Wear",Medium Skin,Petite Friendly,Low,2025-11-19 14:56:19.335060,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
491.0,491.0,"SWEATSHIRTS, T-SHIRTS, TRACK PANTS","Pastel Green, Grey, Beige","Linen, Velvet",Brand_8,"Party Wear, Preppy, Casual",Neutral Skin,Petite Friendly,High,2025-11-19 14:56:19.335241,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
492.0,492.0,"UTILITY PANTS, TANKS, HOODIES & JACKETS","Plaid, Off-white, Navy","Wool, Cotton",Brand_15,"Hipster, Eco-friendly, Vintage",Fair Skin,Tall Friendly,,2025-11-19 14:56:19.335371,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
493.0,493.0,"BLAZERS, TRACK PANTS, TANKS","Crimson, Blush, Charcoal","Tencel, Linen",Brand_18,"Luxury, Formal, Party Wear",Neutral Skin,Curvy Friendly,High,2025-11-19 14:56:19.335494,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
494.0,494.0,"HOODIES & JACKETS, POLOS, BLAZERS","Tan, Polka Dot, Striped","Silk, Linen",Brand_10,"Casual, Cottagecore, Hipster",Dark Skin,Petite Friendly,,2025-11-19 14:56:19.335615,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
495.0,495.0,"SHORTS, COATS, CHINOS","Brown, Polka Dot, White","Leather, Corduroy",Brand_4,"Preppy, Office Wear, Casual",Fair Skin,Tall Friendly,High,2025-11-19 14:56:19.335744,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
496.0,496.0,"JOGGERS & PANTS, CHINOS, HOODIES & JACKETS","Peach, Off-white, Coral","Corduroy, Polyester",Brand_17,"Eco-friendly, Casual, Cottagecore",Neutral Skin,Petite Friendly,Low,2025-11-19 14:56:19.335864,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
497.0,497.0,"BLAZERS, CHINOS, CARDIGANS","Pink, Black, Olive","Modal, Jacquard",Brand_10,"Casual, Party Wear, Minimalist",Dark Skin,Skinny Friendly,High,2025-11-19 14:56:19.335982,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
498.0,498.0,"TANKS, POLOS, UTILITY PANTS","Pink, Maroon, Sky Blue","Jacquard, Polyester",Brand_18,"Athleisure, Eco-friendly, Beach Wear",Dark Skin,Curvy Friendly,High,2025-11-19 14:56:19.336100,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
499.0,499.0,"OVERSIZE TEE, TRACK PANTS, COATS","Orange, White, Pastel Pink","Denim, Corduroy",Brand_15,"Beach Wear, Athleisure, Hipster",Medium Skin,Petite Friendly,Medium,2025-11-19 14:56:19.336234,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
500.0,500.0,"JOGGERS & PANTS, BLAZERS, OVERSIZE TEE","Grey, Pastel Green, Charcoal","Tencel, Rayon",Brand_13,"Party Wear, Eco-friendly, Office Wear",Fair Skin,Petite Friendly,High,2025-11-19 14:56:19.336362,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
251.0,251.0,"TRACK PANTS, CARDIGANS, UTILITY PANTS","Pink, Polka Dot, Striped","Polyester, Corduroy",Brand_11,"Athleisure, Cottagecore, Preppy",Fair Skin,Skinny Friendly,Low,2025-11-19 14:56:19.304833,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
326.0,326.0,"UTILITY PANTS, DENIM JACKETS, POLOS","Black, Brown, Crimson","Velvet, Linen",,"Luxury, Casual, Preppy",Medium Skin,Tall Friendly,High,2025-11-19 14:56:19.314268,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
436.0,436.0,"HOODIES & JACKETS, JOGGERS & PANTS, TANKS","Teal, Peach, Orange","Cotton, Jacquard",Brand_3,"Preppy, Y2K, Casual",Medium Skin,Curvy Friendly,Low,2025-11-19 14:56:19.328164,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
117.0,117.0,"OVERSIZE TEE, UTILITY PANTS, JOGGERS & PANTS","Blush, Sky Blue, Red","Leather, Fleece",Brand_16,"Party Wear, Athleisure, Beach Wear",Fair Skin,Petite Friendly,,2025-11-19 14:56:19.286484,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
347.0,347.0,"OVERSIZE TEE, HOODIES & JACKETS, SHORTS","Olive, Checked, Pink","Cotton, Wool",Brand_8,"Y2K, Beach Wear, Luxury",Neutral Skin,,Low,2025-11-19 14:56:19.316844,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
196.0,196.0,"HOODIES & JACKETS, CHINOS, BEACH WEAR","Black, Pink, Polka Dot","Linen, Cotton",Brand_13,"Beach Wear, Preppy, Luxury",Medium Skin,Curvy Friendly,,2025-11-19 14:56:19.297715,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
47.0,47.0,"CHINOS, OVERSIZE TEE, SWEATSHIRTS","White, Peach, Multi-color","Corduroy, Bamboo",Brand_13,"Office Wear, Luxury, Hipster",Neutral Skin,Skinny Friendly,Medium,2025-11-19 14:56:19.275191,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
284.0,284.0,"OVERSIZE TEE, UTILITY PANTS, TRACK PANTS","Maroon, Blue, Yellow","Polyester, Leather",Brand_2,"Cottagecore, Minimalist, Eco-friendly",Dark Skin,Tall Friendly,Medium,2025-11-19 14:56:19.308955,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
283.0,283.0,"OVERSIZE TEE, SHORTS, JOGGERS & PANTS","Mint, Camouflage, Tan","Bamboo, Jacquard",Brand_4,"Preppy, Hipster, Minimalist",Medium Skin,Curvy Friendly,Medium,2025-11-19 14:56:19.308835,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
,481.0,"BEACH WEAR, T-SHIRTS, TRACK PANTS","Crimson, Plaid, Grey","Denim, Cotton",Brand_17,"Party Wear, Eco-friendly, Streetwear",Medium Skin,Curvy Friendly,High,2025-11-19 14:56:19.333962,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
379.0,379.0,"JOGGERS & PANTS, COATS, TRACK PANTS","Camouflage, Green, Blue","Tencel, Modal",Brand_16,"Vintage, Casual, Cottagecore",Fair Skin,Skinny Friendly,Low,2025-11-19 14:56:19.321020,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
192.0,192.0,"POLOS, COATS, TRACK PANTS","Checked, Pink, Plaid",,Brand_16,"Cottagecore, Luxury, Preppy",Fair Skin,Skinny Friendly,Medium,2025-11-19 14:56:19.297198,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
338.0,338.0,"SWEATSHIRTS, HOODIES & JACKETS, T-SHIRTS","Olive, Black, Mint","Cotton, Corduroy",Brand_17,"Athleisure, Office Wear, Preppy",Neutral Skin,Tall Friendly,High,2025-11-19 14:56:19.315750,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
468.0,468.0,"T-SHIRTS, SHORTS, UTILITY PANTS","Sky Blue, Polka Dot, Striped","Fleece, Cotton",Brand_17,"Party Wear, Casual, Cottagecore",Neutral Skin,Skinny Friendly,Low,2025-11-19 14:56:19.332251,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
134.0,134.0,"JOGGERS & PANTS, OVERSIZE TEE, DENIM JACKETS","Navy, Pastel Blue, Multi-color","Rayon, Velvet",Brand_19,"Cottagecore, Streetwear, Formal",Fair Skin,,Medium,2025-11-19 14:56:19.289053,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
3.0,3.0,"COATS, JOGGERS & PANTS, SWEATSHIRTS","Brown, Tan, Yellow","Denim, Modal",Brand_19,"Hipster, Beach Wear, Eco-friendly",Dark Skin,Curvy Friendly,Medium,2025-11-19 14:56:19.269539,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
250.0,250.0,"CARDIGANS, BEACH WEAR, BLAZERS","Orange, Pastel Green, Tie-dye","Wool, Jacquard",Brand_13,"Beach Wear, Office Wear, Eco-friendly",Fair Skin,Curvy Friendly,Low,2025-11-19 14:56:19.304713,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
58.0,58.0,"TRACK PANTS, OVERSIZE TEE, UTILITY PANTS","Pastel Pink, Brown, Striped","Jacquard, Bamboo",Brand_19,"Party Wear, Preppy, Athleisure",Dark Skin,Petite Friendly,,,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
53.0,53.0,"TANKS, T-SHIRTS, SHORTS","Blush, Chocolate, Beige","Leather, Rayon",Brand_11,"Streetwear, Athleisure, Beach Wear",Dark Skin,Skinny Friendly,Low,2025-11-19 14:56:19.276546,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
339.0,339.0,"CHINOS, JOGGERS & PANTS, TANKS","Grey, Pink, Tan","Wool, Cotton",Brand_9,"Eco-friendly, Streetwear, Athleisure",Medium Skin,Tall Friendly,,2025-11-19 14:56:19.315868,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
327.0,327.0,"TANKS, DENIM JACKETS, SHORTS","Blue, Tie-dye, Charcoal","Jacquard, Tencel",Brand_17,"Minimalist, Casual, Office Wear",Medium Skin,Skinny Friendly,High,2025-11-19 14:56:19.314388,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
177.0,177.0,"CARDIGANS, DENIM JACKETS, KIMONO","Pastel Pink, Pastel Blue, Multi-color","Wool, Polyester",Brand_1,"Eco-friendly, Streetwear, Cottagecore",Fair Skin,Tall Friendly,High,2025-11-19 14:56:19.295076,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
220.0,220.0,"COATS, BLAZERS, T-SHIRTS","White, Red, Polka Dot","Polyester, Velvet",Brand_15,,Fair Skin,Curvy Friendly,High,2025-11-19 14:56:19.300871,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
146.0,146.0,"OVERSIZE TEE, BEACH WEAR, SWEATSHIRTS","Crimson, Black, Sky Blue","Rayon, Jacquard",Brand_13,"Streetwear, Preppy, Office Wear",Dark Skin,Petite Friendly,,2025-11-19 14:56:19.290685,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
413.0,413.0,"POLOS, BEACH WEAR, BLAZERS","Off-white, White, Grey","Bamboo, Wool",Brand_12,"Y2K, Formal, Cottagecore",Dark Skin,Curvy Friendly,Low,2025-11-19 14:56:19.325320,2026-02-28 19:12:01.346351,user_preferences_dataset.csv,2026-02-28
